Phone Number,Order ID,Order Date,Payment Method,SKU Code,SKU Name,SKU Category,SKU Price,Qty Sold,Net Value,Channel,Store,Profit
81178988709,6C2817917814,11/18/2025,Cash,10602400000000,PANJANG JIWO TIMUN SURI 350ML,MAKANAN & MINUMAN OLAHAN,5900,1,5900,Tokopedia,GDC DEPOK,1700
81178988709,6C2817917814,11/18/2025,Cash,10607000000000,KUWA HOTPOT CHEESE 100GR,MAKANAN & MINUMAN OLAHAN,48900,3,146700,Tokopedia,GDC DEPOK,29700
81178988709,6C2817917814,11/18/2025,Cash,10501200000000,BUMIFOOD CRISPY MIX SEAFOOD 12S,IKAN & HASIL LAUT,38000,1.29,49020,Tokopedia,GDC DEPOK,17642.04
85714385403,6C8357652805,1/26/2025,Debit Card,10501100000000,GOODY NDC PUDDING MIXED 80GR,MAKANAN & MINUMAN OLAHAN,28500,3,85500,Tokopedia,KEMANG,24000
85714385403,6C8357652805,1/26/2025,Debit Card,10100100000000,DAGING CINGUR 1KG,DAGING,102000,2.67,272340,Tokopedia,KEMANG,26785.44
85714385403,6C8357652805,1/26/2025,Debit Card,10602600000000,KUSUKA KEJU BAKAR 60GR,MAKANAN & MINUMAN OLAHAN,6500,1,6500,Tokopedia,KEMANG,1803
85714385403,6C8357652805,1/26/2025,Debit Card,10702800000000,NICE FACIAL TISSUE 2000S,MAKANAN & MINUMAN OLAHAN,44700,5,223500,Tokopedia,KEMANG,70346.75
81370146431,6C4127851499,2/3/2025,Voucher,10607300000000,SELERA ROTI TAWAR BESAR KOTAK,MAKANAN & MINUMAN OLAHAN,16500,1,16500,Offline,BOGOR,2500
82183506159,6C3498114356,2/6/2025,QRIS,10603300000000,ALPENLIEBE ECLAIRS CARAMEL CHOCO 3.6GR,MAKANAN & MINUMAN OLAHAN,19900,1,19900,WA,BOGOR,7351.75
81336510163,6C9654996806,4/24/2025,QRIS,10602400000000,STEE JASMINE TEA BTL 350ML,MAKANAN & MINUMAN OLAHAN,3500,3,10500,Gojek,GDC DEPOK,2545.5
81336510163,6C9654996806,4/24/2025,QRIS,10607100000000,KOKOKU PREMIUM GOLD BASMATI RICE 1KG,MAKANAN & MINUMAN OLAHAN,51500,2,103000,Gojek,GDC DEPOK,23000
82172724981,6C2673548183,5/28/2025,Debit Card,10100100000000,BEEF BUNTUT CENTER CUT 500GR,DAGING,100000,3.07,307000,Shopee,KEMANG,61400
82172724981,6C2673548183,5/28/2025,Debit Card,11506400000000,IKAN PINDANG BANDENG 250GR,IKAN & HASIL LAUT,34900,0.82,28618,Shopee,KEMANG,8118
82172724981,6C2673548183,5/28/2025,Debit Card,10602400000000,KUKU BIMA SPORTY FRESH BERRY 300 ML,MAKANAN & MINUMAN OLAHAN,6500,2,13000,Shopee,KEMANG,2800
82172724981,6C2673548183,5/28/2025,Debit Card,10501100000000,NUTRIVE BENECOL BLACKCURRANT 100ML,MAKANAN & MINUMAN OLAHAN,8100,5,40500,Shopee,KEMANG,9750
82138937157,6C3337072380,1/11/2025,Cash,10601700000000,PRIMA AGUNG SAUS PADANG 500GR,BUMBU & KONDIMEN,26800,5,134000,Shopee,JATI RAWAMANGUN,33945
82138937157,6C3337072380,1/11/2025,Cash,10501200000000,GOURMET MASTER CHICKEN NUGGET PREMIUM 400GR,AYAM & TELUR,36000,2.13,76680,Shopee,JATI RAWAMANGUN,15274.23
82138937157,6C3337072380,1/11/2025,Cash,10100100000000,BEEF FAT KAMBING 1KG,DAGING,11000,0.66,7260,Shopee,JATI RAWAMANGUN,726
85786991257,6C4460853188,8/31/2025,QRIS,10707700000000,STYROFOAM BM 7.5KG,MAKANAN & MINUMAN OLAHAN,31300,5,156500,WA,BOGOR,31500
85786991257,6C4460853188,8/31/2025,QRIS,10607800000000,FILSHAKOI BAYAM CRACKERS ORIGINAL,AYAM & TELUR,22000,4.78,105160,WA,BOGOR,19120
85786991257,6C4460853188,8/31/2025,QRIS,10607800000000,KAFFA TEMPE SAGU 150GR,MAKANAN & MINUMAN OLAHAN,13500,4,54000,WA,BOGOR,10000
81198457670,6C1435621315,4/30/2025,Debit Card,10300700000000,CABE RAWIT HIJAU 200GR,MAKANAN & MINUMAN OLAHAN,14000,4,56000,WA,BOGOR,4000
81198457670,6C1435621315,4/30/2025,Debit Card,10501200000000,BELFOODS CHICKEN NUGGET SAFARI 450GR,AYAM & TELUR,49500,0.71,35145,WA,BOGOR,10007.45
87899961086,6C4048688501,5/6/2025,QRIS,10200400000000,DAGING AYAM GILING 100GR,DAGING,10000,1.04,10400,Offline,GDC DEPOK,1560
87899961086,6C4048688501,5/6/2025,QRIS,10501200000000,CAMPINA SPIDERMAN 55ML,MAKANAN & MINUMAN OLAHAN,5299.99,5,26499.95,Offline,GDC DEPOK,8484.65
87899961086,6C4048688501,5/6/2025,QRIS,10300700000000,SWJ DAUN JERUK 10GR,MAKANAN & MINUMAN OLAHAN,1900,4,7600,Offline,GDC DEPOK,1600
87899961086,6C4048688501,5/6/2025,QRIS,10601800000000,KOEPOE2 PASTA PANDAN 60ML,MAKANAN & MINUMAN OLAHAN,10500,4,42000,Offline,GDC DEPOK,15123.12
87899961086,6C4048688501,5/6/2025,QRIS,10601700000000,JAYS SAUCE STEAK BROWN GRAVY 25GR,MAKANAN & MINUMAN OLAHAN,15500,5,77500,Offline,GDC DEPOK,15500
85715498958,6C3280852478,3/18/2025,Debit Card,10707700000000,CAPITAN KIPAS,MAKANAN & MINUMAN OLAHAN,33300,2,66600,Tokopedia,KRANJI,19100
85715498958,6C3280852478,3/18/2025,Debit Card,10602200000000,NISSIN IRVINS SALTED EGG 117GR,MAKANAN & MINUMAN OLAHAN,13500,4,54000,Tokopedia,KRANJI,11320
85715498958,6C3280852478,3/18/2025,Debit Card,10100100000000,MINCY MINCED BEEF 500GR,DAGING,92400,2.85,263340,Tokopedia,KRANJI,43890
85742477173,6C2796412068,5/29/2025,Debit Card,10602600000000,REN ANGEL KERUPUK MACARONI 100GR,MAKANAN & MINUMAN OLAHAN,20200,3,60600,Tokopedia,KEMANG,17100
85742477173,6C2796412068,5/29/2025,Debit Card,10601800000000,BAMBOE BUMBU SOTO BETAWI 65GR,BUMBU & KONDIMEN,7500,1,7500,Tokopedia,KEMANG,2319.82
85742477173,6C2796412068,5/29/2025,Debit Card,10602100000000,FRISIAN FLAG FULL CREAM 225ML,MAKANAN & MINUMAN OLAHAN,6500,1,6500,Tokopedia,KEMANG,1605
87851732645,6C7997342711,3/21/2025,Cash,10602600000000,KUSUKA CHEESE BURGER 180GR,MAKANAN & MINUMAN OLAHAN,15900,5,79500,Tokopedia,KEMANG,17565
87851732645,6C7997342711,3/21/2025,Cash,10601300000000,PONDAN PANCAKE ORIGINAL 125GR,MAKANAN & MINUMAN OLAHAN,12500,2,25000,Tokopedia,KEMANG,11000
82171306951,6C5346830212,12/9/2025,QRIS,10601800000000,TABASCO RED PEPPER SAUCE 60ML,MAKANAN & MINUMAN OLAHAN,60700,4,242800,Tokopedia,KRANGGAN,66800
82149675745,6C9313404499,11/9/2025,Cash,10501200000000,BERNARDI STEAMBOAT INSTANT 300GR,MAKANAN & MINUMAN OLAHAN,46900,3,140700,Gojek,TEBET,39000
87813449846,6C1122793723,3/23/2025,Voucher,10601700000000,MY TASTE BARBEQUE SAUCE 500GR,MAKANAN & MINUMAN OLAHAN,21800,2,43600,Shopee,CIKAMPEK,13600
87813449846,6C1122793723,3/23/2025,Voucher,10603700000000,MY CHEF LYCHEE IN SYRUP 565GR,MAKANAN & MINUMAN OLAHAN,35000,1,35000,Shopee,CIKAMPEK,10000
87813449846,6C1122793723,3/23/2025,Voucher,10300700000000,PWT POKCOY 250GR,MAKANAN & MINUMAN OLAHAN,4000,3,12000,Shopee,CIKAMPEK,2550
81262177376,6C9655451274,10/22/2025,QRIS,10601400000000,MILO 3IN1 ACTIV GO SCH 35GR,MAKANAN & MINUMAN OLAHAN,3800,5,19000,Offline,TEBET,4408.5
81274267032,6C6475797324,7/7/2025,Cash,10300700000000,BAWANG PUTIH KG,MAKANAN & MINUMAN OLAHAN,39900,3,119700,Shopee,GDC DEPOK,32700
81274267032,6C6475797324,7/7/2025,Cash,10601700000000,SAORI SAUS TERIYAKI PET 275ML,BUMBU & KONDIMEN,22500,5,112500,Shopee,GDC DEPOK,35231.4
81274267032,6C6475797324,7/7/2025,Cash,10602500000000,BASMATI RS BERAS KEBULI 350GR,MAKANAN & MINUMAN OLAHAN,57800,3,173400,Shopee,GDC DEPOK,15900
81116165121,6C5726309069,7/13/2025,QRIS,10100100000000,DAGING GILING 1 1KG,DAGING,99000,4.68,463320,Shopee,KEMANG,65520
81110358022,6C4134308004,5/7/2025,QRIS,10602400000000,NARAYA SOYA BTL MELON 320ML,MAKANAN & MINUMAN OLAHAN,5600,1,5600,Gojek,KEMANG,1212.61
82194793793,6C1325127282,9/1/2025,QRIS,10605300000000,MY TASTE SAUS GOCHUJANG 500GR,BUMBU & KONDIMEN,32700,4,130800,WA,BOGOR,40800
87852153152,6C9851776953,12/19/2025,Voucher,10601700000000,SAORI SAUS MENTEGA 25ML,BUMBU & KONDIMEN,3000,1,3000,WA,GDC DEPOK,695.05
81296957223,6C4590205169,12/15/2025,Voucher,10601700000000,DELMONTE EXTRA HOT SACHET 24X9GR,MAKANAN & MINUMAN OLAHAN,7500,1,7500,Offline,CIKAMPEK,1982
81296957223,6C4590205169,12/15/2025,Voucher,10601300000000,SASA TEPUNG BUMBU ORIGINAL 75GR,BUMBU & KONDIMEN,3000,2,6000,Offline,CIKAMPEK,1837.84
81296957223,6C4590205169,12/15/2025,Voucher,10602200000000,ROSE BRAND BIHUN 320GR,MAKANAN & MINUMAN OLAHAN,7000,4,28000,Offline,CIKAMPEK,7459.44
81296957223,6C4590205169,12/15/2025,Voucher,10707700000000,ARANG BRIKET DADU,MAKANAN & MINUMAN OLAHAN,18600,1,18600,Offline,CIKAMPEK,5300
81296957223,6C4590205169,12/15/2025,Voucher,11506400000000,ULB NILA MERAH,MAKANAN & MINUMAN OLAHAN,36600,5,183000,Offline,CIKAMPEK,30625
81156131027,6C3088802735,6/1/2025,QRIS,10607000000000,MANITA BUMBU NASI GORENG KAMPUNG 80GR,BUMBU & KONDIMEN,8900,5,44500,Offline,BOGOR,12970
81343671559,6C6071577169,11/11/2025,Voucher,10602600000000,SPRINGLEE SAMOSA BBQ 70GR,MAKANAN & MINUMAN OLAHAN,15900,4,63600,Tokopedia,GDC DEPOK,17181.8
85714899110,6C5731681599,11/24/2025,Debit Card,10200400000000,PDNESIA MIDDLE WING 500GR,MAKANAN & MINUMAN OLAHAN,22900,5,114500,Shopee,CIKAMPEK,16000
85714899110,6C5731681599,11/24/2025,Debit Card,10602200000000,NISSIN RAMEN PAS KARI ALA JEPANG 76GR,MAKANAN & MINUMAN OLAHAN,4700,1,4700,Shopee,CIKAMPEK,960
85714899110,6C5731681599,11/24/2025,Debit Card,10601800000000,ROSE BRAND SIRUP FRUCTOSA 5L,MAKANAN & MINUMAN OLAHAN,77000,3,231000,Shopee,CIKAMPEK,78972.96
85714899110,6C5731681599,11/24/2025,Debit Card,10100100000000,DAGING SOTO 1KG,DAGING,89000,1.01,89890,Shopee,CIKAMPEK,14539.96
85714899110,6C5731681599,11/24/2025,Debit Card,10501200000000,JENG EVI TAHU BAKSO,PRODUK OLAHAN BEKU,24300,3,72900,Shopee,CIKAMPEK,21900
81152162989,6C6112373901,3/3/2025,Debit Card,10601400000000,YEOS GRASS JELLY DRINK 300ML,MAKANAN & MINUMAN OLAHAN,7500,4,30000,WA,GDC DEPOK,10180.16
81395772663,6C6026563471,11/18/2025,Voucher,10607300000000,SIMBA CHOCO CHIPS CUP STW 34GR,MAKANAN & MINUMAN OLAHAN,9000,4,36000,WA,CIKAMPEK,10270.28
81395772663,6C6026563471,11/18/2025,Voucher,10300700000000,PWT CABE IJO TW 200GR,MAKANAN & MINUMAN OLAHAN,6700,1,6700,WA,CIKAMPEK,400
82121115887,6C6371960335,1/26/2025,Debit Card,10601700000000,SAORI SAUS TERIYAKI 135ML,BUMBU & KONDIMEN,12300,1,12300,Tokopedia,KRANJI,3263.51
82121115887,6C6371960335,1/26/2025,Debit Card,10100100000000,GOURMET MASTER BLADE SLICE GOCHUJANG 300GR,DAGING,85000,2.73,232050,Tokopedia,KRANJI,53357.85
85712774197,6C5099945945,10/1/2025,Voucher,10707700000000,ARANG BRIKET BBQ KOTAK,MAKANAN & MINUMAN OLAHAN,19000,1,19000,Gojek,KRANJI,11000
85736343131,6C7452016566,3/30/2025,Debit Card,10200400000000,D FRESH FROZEN PAHA UTUH 2S,PRODUK OLAHAN BEKU,25500,5,127500,Tokopedia,JATI RAWAMANGUN,22500
81222535627,6C1435507289,9/25/2025,Debit Card,10602400000000,JUNGLE JUICE MANGGA 1L,MAKANAN & MINUMAN OLAHAN,29500,3,88500,Tokopedia,CIKAMPEK,17352
87850396905,6C7799842384,5/29/2025,Cash,10601800000000,SASA BUMBU MASAK 1KG,BUMBU & KONDIMEN,53000,1,53000,Offline,BOGOR,11183.17
87850396905,6C7799842384,5/29/2025,Cash,10200400000000,PDNESIA WING STICK 500GR,MAKANAN & MINUMAN OLAHAN,22900,1,22900,Offline,BOGOR,3200
81368831552,6C5660823796,6/9/2025,Voucher,10602200000000,NISSIN RAMEN KARI ALA JEPANG 100GR,MAKANAN & MINUMAN OLAHAN,8000,2,16000,Tokopedia,TEBET,3420
82192574227,6C8603089170,4/14/2025,Voucher,10100100000000,BEEF OXTAIL LOKAL SUPER 1KG,DAGING,125000,2.86,357500,Gojek,BOGOR,82336.54
81158304278,6C5091094064,8/13/2025,QRIS,10200400000000,BAHAN FROZEN SAYAP TULIP,PRODUK OLAHAN BEKU,59900,4,239600,Tokopedia,BOGOR,35940
81158304278,6C5091094064,8/13/2025,QRIS,10300700000000,SPI SELADA KERITING HIJAU 200GR,MAKANAN & MINUMAN OLAHAN,8900,5,44500,Tokopedia,BOGOR,2500
87837123021,6C7999222891,4/20/2025,Debit Card,10501100000000,GOODY NDC PUDDING STRAWBERRY 80GR,MAKANAN & MINUMAN OLAHAN,27000,1,27000,Shopee,SOREANG BANDUNG,6500
81320104483,6C8657619586,9/19/2025,QRIS,10501200000000,FIVA BRATWURST SAPI MINI 500GR,MAKANAN & MINUMAN OLAHAN,50800,1,50800,Offline,TEBET,14572
81320104483,6C8657619586,9/19/2025,QRIS,10601700000000,CAP JEMPOL SAMBAL HOT&SWEET 140ML,BUMBU & KONDIMEN,11900,4,47600,Offline,TEBET,18129.76
81320104483,6C8657619586,9/19/2025,QRIS,10501100000000,CIMORY YOGHURT STICK BLUEBERRY 40GR,MAKANAN & MINUMAN OLAHAN,3500,5,17500,Offline,TEBET,6690
82137674120,6C6639544763,10/7/2025,Debit Card,10601700000000,SAORI SAUS TERIYAKI PET 275ML,BUMBU & KONDIMEN,22500,1,22500,WA,SOREANG BANDUNG,7046.28
81314390686,6C2039145931,6/28/2025,Voucher,10501100000000,GREENFIELDS FRESH MILK 1000ML,MAKANAN & MINUMAN OLAHAN,35900,1,35900,Shopee,GDC DEPOK,6697
81314390686,6C2039145931,6/28/2025,Voucher,10607800000000,CREMONA CRISP MALT WAFER DARK CHOCO WAFER BALL (12X36GR),MAKANAN & MINUMAN OLAHAN,17500,5,87500,Shopee,GDC DEPOK,26689.2
87851403448,6C4265450358,12/28/2025,Voucher,10602400000000,JAVANA RTD GULA BTL 350ML,MAKANAN & MINUMAN OLAHAN,3000,5,15000,Tokopedia,JATI RAWAMANGUN,5090.1
87851403448,6C4265450358,12/28/2025,Voucher,10602100000000,CIMORY YD STRAWBERRY 200 ML,MAKANAN & MINUMAN OLAHAN,5200,3,15600,Tokopedia,JATI RAWAMANGUN,5004
87842072133,6C5662055479,6/12/2025,QRIS,10603300000000,MENTOS ROLL CANDY FRUIT 37 GR,MAKANAN & MINUMAN OLAHAN,4900,1,4900,Tokopedia,BOGOR,1896.76
87842072133,6C5662055479,6/12/2025,QRIS,10601800000000,DESAKU BUBUK KARI 30X4GR,MAKANAN & MINUMAN OLAHAN,2500,1,2500,Tokopedia,BOGOR,295
81293526881,6C4469715641,11/21/2025,Voucher,10601800000000,BAGORA BAWANG PUTIH GORENG 120GR,MAKANAN & MINUMAN OLAHAN,43500,3,130500,Offline,CIKAMPEK,13500
85757843047,6C9934550642,8/16/2025,Debit Card,10501100000000,BROOKFARM FRESH MILK CHOCOLATE 946ML,MAKANAN & MINUMAN OLAHAN,34800,2,69600,WA,CIKAMPEK,15333.34
85757843047,6C9934550642,8/16/2025,Debit Card,10607300000000,TEH INSTANT LEMON,MAKANAN & MINUMAN OLAHAN,8600,5,43000,WA,CIKAMPEK,11468.45
85757843047,6C9934550642,8/16/2025,Debit Card,10602600000000,KUSUKA TALAS SAPI PANGGANG 68GR,MAKANAN & MINUMAN OLAHAN,11900,2,23800,WA,CIKAMPEK,5000
87881006884,6C7087530717,12/22/2025,Voucher,10602400000000,ICHITAN KOREAN STRAWBERRY MILK 310ML,MAKANAN & MINUMAN OLAHAN,9500,3,28500,Gojek,JATI RAWAMANGUN,8229.72
87881006884,6C7087530717,12/22/2025,Voucher,10602500000000,BASMATI RS BERAS BUCHORI 350GR,MAKANAN & MINUMAN OLAHAN,55000,3,165000,Gojek,JATI RAWAMANGUN,7500
87881006884,6C7087530717,12/22/2025,Voucher,10501200000000,PANDAFIO PASTEL,MAKANAN & MINUMAN OLAHAN,29500,4,118000,Gojek,JATI RAWAMANGUN,34000
87881006884,6C7087530717,12/22/2025,Voucher,10501200000000,BELFOODS CHEEZY BITES 500GR,MAKANAN & MINUMAN OLAHAN,66000,1,66000,Gojek,JATI RAWAMANGUN,18703
87881006884,6C7087530717,12/22/2025,Voucher,10501100000000,SARI ROTI CHOCOLATE KEJU 70GR,MAKANAN & MINUMAN OLAHAN,4000,5,20000,Gojek,JATI RAWAMANGUN,3783.8
87849072014,6C2708582730,5/17/2025,Debit Card,10601800000000,LADAKU MERICA BUBUK BTL 30GR,MAKANAN & MINUMAN OLAHAN,34800,3,104400,WA,GDC DEPOK,23994
85794132807,6C6123569659,11/11/2025,Debit Card,10602300000000,FORTUNE MINYAK GORENG PCH 1LTR,MAKANAN & MINUMAN OLAHAN,20300,2,40600,WA,BOGOR,5825.38
85794132807,6C6123569659,11/11/2025,Debit Card,10602400000000,JAMU LIFESTYLE TOLAK LINU 152ML,MAKANAN & MINUMAN OLAHAN,14500,5,72500,WA,BOGOR,10500
81364203752,6C7626570752,1/23/2025,Debit Card,11205200000000,BUMIFOOD MIXED BENTO 200GR,MAKANAN & MINUMAN OLAHAN,29600,5,148000,Offline,GDC DEPOK,40894.45
81364203752,6C7626570752,1/23/2025,Debit Card,10602400000000,ICHITAN THAI MILK COFFEE 310 ML,MAKANAN & MINUMAN OLAHAN,9200,3,27600,Offline,GDC DEPOK,8793.69
81364203752,6C7626570752,1/23/2025,Debit Card,10200400000000,BAHAN AMPELA AYAM FROZEN,AYAM & TELUR,48900,0.78,38142,Offline,GDC DEPOK,5721.3
81364203752,6C7626570752,1/23/2025,Debit Card,10300600000000,PISANG GEMBOR SEDANG,MAKANAN & MINUMAN OLAHAN,8000,4,32000,Offline,GDC DEPOK,4000
81364203752,6C7626570752,1/23/2025,Debit Card,10501200000000,AYOMA PERKEDEL SAPI 300GR,MAKANAN & MINUMAN OLAHAN,25400,1,25400,Offline,GDC DEPOK,9454.05
81177547600,6C2932777495,11/24/2025,Cash,10601700000000,KEWPIE SALAD DRESSING DENGAN YOGURT 150ML,MAKANAN & MINUMAN OLAHAN,29300,1,29300,Offline,KRANJI,5411
81181947468,6C9288391807,9/2/2025,Voucher,10601300000000,CERES HAGELSLAG FESTIVE 140GR,MAKANAN & MINUMAN OLAHAN,25600,4,102400,Offline,TEBET,25600
81181947468,6C9288391807,9/2/2025,Voucher,10605300000000,PAMMA SAMBAL BUBUK CABE IJO 45GR,BUMBU & KONDIMEN,16900,2,33800,Offline,TEBET,7800
81364145380,6C8678247707,1/14/2025,QRIS,10601400000000,NESCAFE ALACAFE LATTE 220ML,MAKANAN & MINUMAN OLAHAN,7200,4,28800,WA,BOGOR,8154.32
81364145380,6C8678247707,1/14/2025,QRIS,10300700000000,SFI WORTEL 250GR,MAKANAN & MINUMAN OLAHAN,9900,5,49500,WA,BOGOR,9500
81125701996,6C4330489968,7/29/2025,Cash,10601800000000,SASA TEPUNG BUMBU PREMIUM CORRIANDER 200GR,BUMBU & KONDIMEN,17100,4,68400,Offline,GDC DEPOK,10742.36
81125701996,6C4330489968,7/29/2025,Cash,10501200000000,SEAFOODKING SHRIMP SIUMAY 200GR,IKAN & HASIL LAUT,44000,2.59,113960,Offline,GDC DEPOK,25293.94
81275496838,6C5988129630,2/12/2025,Cash,10300700000000,SWJ TERONG LALAP 300GR,MAKANAN & MINUMAN OLAHAN,7452,4,29808,WA,JATI RAWAMANGUN,1808
81168036759,6C2992220618,4/13/2025,Cash,10603800000000,ROYCO AYAM 220GR,AYAM & TELUR,12000,3.52,42240,Tokopedia,SOREANG BANDUNG,13904
85754426526,6C6059785102,10/4/2025,QRIS,10702800000000,PASEO SMART FACIAL TISSUE BOX 120S,MAKANAN & MINUMAN OLAHAN,12900,5,64500,Tokopedia,KEMANG,21227.25
85754426526,6C6059785102,10/4/2025,QRIS,10602400000000,PUCUK HARUM TEH JASMINE 350ML,MAKANAN & MINUMAN OLAHAN,3700,4,14800,Tokopedia,KEMANG,5941.16
85754426526,6C6059785102,10/4/2025,QRIS,10100200000000,DG SLICE AUS SHORTPLATE 500GR,DAGING,72300,3.72,268956,Tokopedia,KEMANG,27156
81127647237,6C9032098360,4/26/2025,Debit Card,10501200000000,BOSS NUGGET AYAM 500GR,AYAM & TELUR,22000,3.54,77880,Tokopedia,GDC DEPOK,21431.16
81127647237,6C9032098360,4/26/2025,Debit Card,10501100000000,CIMORY YOGHURT STICK BROWN SUGAR 40GR,MAKANAN & MINUMAN OLAHAN,3500,4,14000,Tokopedia,GDC DEPOK,5352
81127647237,6C9032098360,4/26/2025,Debit Card,10607800000000,YUPI LITTLE STAR MINI BAG 45GR,MAKANAN & MINUMAN OLAHAN,5500,5,27500,Tokopedia,GDC DEPOK,9256.75
87882838361,6C4379393210,8/13/2025,Cash,10601400000000,HILO SCHOOL CHOCOLATE SUSU 10X30GR,MAKANAN & MINUMAN OLAHAN,37900,3,113700,Shopee,CIKAMPEK,19200
87882838361,6C4379393210,8/13/2025,Cash,10601700000000,MAYA CUKA BOTOL 150ML,MAKANAN & MINUMAN OLAHAN,6300,4,25200,Shopee,CIKAMPEK,7852
81212499590,6C2687722490,11/26/2025,QRIS,10100100000000,BAHAN DAGING FRESH,DAGING,97000,4.09,396730,Shopee,BOGOR,59509.5
81265977434,6C6964857414,11/18/2025,Debit Card,10501200000000,FIVA ROLADE SAPI 250GR,MAKANAN & MINUMAN OLAHAN,22700,1,22700,Gojek,BOGOR,7802
81387883422,6C2294900853,2/2/2025,QRIS,10602400000000,ULTRA TEH KOTAK 300ML,MAKANAN & MINUMAN OLAHAN,3900,5,19500,Gojek,KRANGGAN,5761.25
81387883422,6C2294900853,2/2/2025,QRIS,10601400000000,FITMEUP ACTIVE JERUK 160ML,MAKANAN & MINUMAN OLAHAN,7900,5,39500,Gojek,KRANGGAN,8165.55
81387883422,6C2294900853,2/2/2025,QRIS,10601300000000,JURAGAN PANCAKE DURIAN 1S,MAKANAN & MINUMAN OLAHAN,17500,4,70000,Gojek,KRANGGAN,14000
87890796314,6C5402388841,11/19/2025,Voucher,10300700000000,YF SAMHONG 250GR,MAKANAN & MINUMAN OLAHAN,11300,3,33900,Offline,CIKAMPEK,1650
87890796314,6C5402388841,11/19/2025,Voucher,10602600000000,KUSUKA BBQ 60GR,MAKANAN & MINUMAN OLAHAN,6500,1,6500,Offline,CIKAMPEK,1803
85795203872,6C5202374929,5/19/2025,QRIS,10603900000000,PRABU KERUPUK KEMPLANG 150GR,MAKANAN & MINUMAN OLAHAN,16300,4,65200,Shopee,KEMANG,21200
82158291550,6C7564649634,5/4/2025,Debit Card,10300700000000,DF TERONG UNGU 300GR,MAKANAN & MINUMAN OLAHAN,6500,2,13000,Shopee,TEBET,1000
82158291550,6C7564649634,5/4/2025,Debit Card,10501200000000,SO GOOD CHICKEN NUGGET PREMIUM 400GR,AYAM & TELUR,53800,1.49,80162,Shopee,TEBET,23270.85
81175089386,6C4435826236,5/31/2025,QRIS,10501200000000,PANDAFIO PISCOK MELER,MAKANAN & MINUMAN OLAHAN,18500,1,18500,Tokopedia,TEBET,5500
81175089386,6C4435826236,5/31/2025,QRIS,10501200000000,NAJM KEBAB MEDIUM TIDAK PEDAS,MAKANAN & MINUMAN OLAHAN,54200,3,162600,Tokopedia,TEBET,45600
81274211302,6C5992920972,11/20/2025,QRIS,10601800000000,IRHAMNI BUBUK KARI 50GR,MAKANAN & MINUMAN OLAHAN,11400,2,22800,WA,SOREANG BANDUNG,4320
81274211302,6C5992920972,11/20/2025,QRIS,10602100000000,CIMORY MILK MATCHA 250ML,MAKANAN & MINUMAN OLAHAN,6800,4,27200,WA,SOREANG BANDUNG,5940
81365648299,6C9110578353,5/11/2025,Voucher,10607800000000,YUPI STRAWBERRY KISS BAG 110GR,MAKANAN & MINUMAN OLAHAN,12900,3,38700,Tokopedia,KRANJI,14916.24
81365648299,6C9110578353,5/11/2025,Voucher,10501100000000,CIMORY YOGHURT DRINK MIX FRUITS 250ML,MAKANAN & MINUMAN OLAHAN,8900,1,8900,Tokopedia,KRANJI,2173
82142694449,6C7283763300,3/5/2025,QRIS,10602600000000,SILVERQUEEN CHUNKY BAR ALMOND 95GR,MAKANAN & MINUMAN OLAHAN,26900,3,80700,Shopee,TEBET,25446
82142694449,6C7283763300,3/5/2025,QRIS,10300700000000,YF PARSLEY 250GR,MAKANAN & MINUMAN OLAHAN,15300,1,15300,Shopee,TEBET,800
82166095802,6C4582754553,3/17/2025,Cash,10602300000000,STH SESAME OIL 210 ML,MAKANAN & MINUMAN OLAHAN,68000,1,68000,WA,BOGOR,15297.3
82166095802,6C4582754553,3/17/2025,Cash,10607800000000,OISHI PILLOWS COCOPANDAN 100GR,MAKANAN & MINUMAN OLAHAN,13000,2,26000,WA,BOGOR,8396.04
82166095802,6C4582754553,3/17/2025,Cash,10602100000000,CARNATION SBC 365GR,MAKANAN & MINUMAN OLAHAN,12500,1,12500,WA,BOGOR,2210.81
82166095802,6C4582754553,3/17/2025,Cash,10602600000000,ROMA SARI GANDUM CHOCOLATE 115GR,MAKANAN & MINUMAN OLAHAN,11500,2,23000,WA,BOGOR,7504.5
82166095802,6C4582754553,3/17/2025,Cash,10601800000000,SASA BUMBU MASAK 1KG,BUMBU & KONDIMEN,53000,4,212000,WA,BOGOR,44732.68
81110466159,6C5238603248,8/30/2025,QRIS,10300700000000,PWT BUNCIS 250GR,MAKANAN & MINUMAN OLAHAN,3900,5,19500,Gojek,KRANGGAN,1125
82150029609,6C9618003547,4/27/2025,Voucher,10100100000000,BEEF ULB TULANG SUM SUM,DAGING,25000,4.94,123500,Gojek,CIKAMPEK,8645
82150029609,6C9618003547,4/27/2025,Voucher,10300700000000,CABE KERITING HIJAU 200GR,MAKANAN & MINUMAN OLAHAN,9000,4,36000,Gojek,CIKAMPEK,4000
82150029609,6C9618003547,4/27/2025,Voucher,10607800000000,MANON BROWNIES SUNKIST,MAKANAN & MINUMAN OLAHAN,16500,2,33000,Gojek,CIKAMPEK,7500
82150029609,6C9618003547,4/27/2025,Voucher,10601300000000,MAMASUKA TEPUNG ROTI 500GR,MAKANAN & MINUMAN OLAHAN,39000,2,78000,Gojek,CIKAMPEK,10792.8
